date,store_id,product_id,category,region,inventory_level,units_sold,baseline_ma_30,ml_forecast,safety_stock,reorder_point,recommended_order,stock_status,price,discount,holiday_promotion,weather_condition
2022-07-01,S003,P0005,Clothing,West,88,27,157.4,34.81,180.0,495.0,407.0,🔴 Critical Stockout Risk,49.0,15,0,Rainy
2022-07-02,S003,P0005,Clothing,East,267,150,155.5,167.49,180.0,491.0,224.0,⚠️ Reorder Needed,23.03,10,0,Cloudy
2022-07-03,S003,P0005,Furniture,North,284,4,154.9,2.51,180.0,490.0,206.0,⚠️ Reorder Needed,37.32,20,1,Snowy
2022-07-04,S003,P0005,Clothing,North,253,229,161.0,223.89,180.0,502.0,249.0,⚠️ Reorder Needed,21.37,0,1,Cloudy
2022-07-05,S003,P0005,Electronics,South,332,121,162.2,115.59,180.0,504.0,172.0,⚠️ Reorder Needed,90.27,15,1,Snowy
2022-07-06,S003,P0005,Furniture,North,158,53,160.9,43.43,180.0,502.0,344.0,🔴 Critical Stockout Risk,71.1,20,0,Cloudy
2022-07-07,S003,P0005,Furniture,East,248,57,146.9,52.42,180.0,474.0,226.0,⚠️ Reorder Needed,42.05,15,0,Rainy
2022-07-08,S003,P0005,Furniture,North,266,154,143.7,149.74,180.0,467.0,201.0,⚠️ Reorder Needed,59.69,15,0,Cloudy
2022-07-09,S003,P0005,Clothing,East,63,12,137.8,7.76,180.0,456.0,393.0,🔴 Critical Stockout Risk,42.24,5,0,Cloudy
2022-07-10,S003,P0005,Groceries,East,154,63,132.2,70.49,180.0,444.0,290.0,🔴 Critical Stockout Risk,56.16,10,1,Rainy
2022-07-11,S003,P0005,Toys,East,445,184,133.1,200.12,180.0,446.0,1.0,⚠️ Reorder Needed,56.95,20,1,Rainy
2022-07-12,S003,P0005,Furniture,East,487,349,140.1,360.17,180.0,460.0,0.0,✅ Healthy Stock,95.33,0,0,Cloudy
2022-07-13,S003,P0005,Furniture,North,450,275,148.7,282.2,180.0,477.0,27.0,⚠️ Reorder Needed,81.05,0,1,Sunny
2022-07-14,S003,P0005,Furniture,West,225,106,151.4,118.14,180.0,483.0,258.0,⚠️ Reorder Needed,17.91,5,1,Snowy
2022-07-15,S003,P0005,Clothing,South,140,124,146.7,132.19,180.0,473.0,333.0,🔴 Critical Stockout Risk,71.32,15,1,Cloudy
2022-07-16,S003,P0005,Toys,South,463,417,159.8,410.42,180.0,500.0,37.0,⚠️ Reorder Needed,74.26,5,1,Snowy
2022-07-17,S003,P0005,Furniture,West,75,39,151.7,30.63,180.0,483.0,408.0,🔴 Critical Stockout Risk,61.37,10,0,Sunny
2022-07-18,S003,P0005,Electronics,South,330,178,152.3,189.39,180.0,485.0,155.0,⚠️ Reorder Needed,57.31,5,0,Cloudy
2022-07-19,S003,P0005,Furniture,West,112,110,153.9,118.21,180.0,488.0,376.0,🔴 Critical Stockout Risk,60.52,5,0,Snowy
2022-07-20,S003,P0005,Clothing,South,210,97,155.3,89.57,180.0,491.0,281.0,⚠️ Reorder Needed,28.62,5,0,Snowy
2022-07-21,S003,P0005,Toys,East,278,211,150.4,222.5,180.0,481.0,203.0,⚠️ Reorder Needed,58.46,0,1,Snowy
2022-07-22,S003,P0005,Clothing,East,228,134,148.1,124.73,180.0,476.0,248.0,⚠️ Reorder Needed,75.89,15,1,Snowy
2022-07-23,S003,P0005,Furniture,East,108,82,138.8,73.62,180.0,458.0,350.0,🔴 Critical Stockout Risk,93.87,15,0,Cloudy
2022-07-24,S003,P0005,Clothing,West,483,208,135.6,200.24,180.0,451.0,0.0,✅ Healthy Stock,45.3,5,0,Sunny
2022-07-25,S003,P0005,Groceries,North,70,37,135.3,34.56,180.0,451.0,381.0,🔴 Critical Stockout Risk,32.18,20,0,Rainy
2022-07-26,S003,P0005,Clothing,West,465,449,146.0,458.33,180.0,472.0,7.0,⚠️ Reorder Needed,27.73,10,0,Sunny
2022-07-27,S003,P0005,Clothing,North,152,25,138.3,34.81,180.0,457.0,305.0,🔴 Critical Stockout Risk,62.69,10,0,Snowy
2022-07-28,S003,P0005,Groceries,North,164,103,141.7,114.69,180.0,463.0,299.0,🔴 Critical Stockout Risk,58.2,5,1,Sunny
2022-07-29,S003,P0005,Electronics,South,346,85,142.6,76.93,180.0,465.0,119.0,⚠️ Reorder Needed,42.97,15,0,Sunny
2022-07-30,S003,P0005,Groceries,East,182,50,137.8,48.17,180.0,456.0,274.0,⚠️ Reorder Needed,36.44,10,1,Cloudy
2022-07-31,S003,P0005,Electronics,South,238,117,140.8,127.41,180.0,462.0,224.0,⚠️ Reorder Needed,80.24,15,0,Snowy
2022-08-01,S003,P0005,Electronics,West,399,253,144.2,267.09,180.0,468.0,69.0,⚠️ Reorder Needed,42.74,15,0,Rainy
2022-08-02,S003,P0005,Electronics,East,464,329,155.0,321.6,180.0,490.0,26.0,⚠️ Reorder Needed,47.86,15,0,Snowy
2022-08-03,S003,P0005,Electronics,East,491,316,157.9,335.95,180.0,496.0,5.0,⚠️ Reorder Needed,89.49,10,0,Rainy
2022-08-04,S003,P0005,Toys,East,404,392,167.0,385.15,180.0,514.0,110.0,⚠️ Reorder Needed,23.64,10,0,Snowy
2022-08-05,S003,P0005,Furniture,North,177,104,168.7,122.81,180.0,517.0,340.0,🔴 Critical Stockout Risk,17.78,10,1,Cloudy
2022-08-06,S003,P0005,Furniture,North,116,94,169.9,99.25,180.0,520.0,404.0,🔴 Critical Stockout Risk,18.83,10,0,Cloudy
2022-08-07,S003,P0005,Electronics,North,232,72,167.2,74.25,180.0,514.0,282.0,⚠️ Reorder Needed,78.95,0,1,Snowy
2022-08-08,S003,P0005,Toys,East,325,319,177.4,314.84,180.0,535.0,210.0,⚠️ Reorder Needed,39.66,0,0,Cloudy
2022-08-09,S003,P0005,Furniture,South,411,161,180.7,173.18,180.0,541.0,130.0,⚠️ Reorder Needed,46.17,5,1,Cloudy
2022-08-10,S003,P0005,Electronics,East,453,407,188.1,412.67,180.0,556.0,103.0,⚠️ Reorder Needed,43.23,20,1,Cloudy
2022-08-11,S003,P0005,Groceries,East,307,38,177.7,36.05,180.0,535.0,228.0,⚠️ Reorder Needed,11.29,0,1,Rainy
2022-08-12,S003,P0005,Electronics,East,170,44,170.0,42.69,180.0,520.0,350.0,🔴 Critical Stockout Risk,40.76,5,0,Rainy
2022-08-13,S003,P0005,Toys,South,371,325,177.3,335.99,180.0,535.0,164.0,⚠️ Reorder Needed,37.36,0,1,Cloudy
2022-08-14,S003,P0005,Electronics,East,415,257,181.8,273.49,180.0,544.0,129.0,⚠️ Reorder Needed,50.82,5,0,Sunny
2022-08-15,S003,P0005,Groceries,South,478,185,174.0,202.75,180.0,528.0,50.0,⚠️ Reorder Needed,34.84,0,0,Snowy
2022-08-16,S003,P0005,Furniture,North,429,364,184.9,374.46,180.0,550.0,121.0,⚠️ Reorder Needed,14.32,15,1,Cloudy
2022-08-17,S003,P0005,Furniture,East,61,8,179.2,7.83,180.0,538.0,477.0,🔴 Critical Stockout Risk,10.24,20,0,Sunny
2022-08-18,S003,P0005,Electronics,East,292,257,184.1,270.55,180.0,548.0,256.0,⚠️ Reorder Needed,75.48,15,0,Cloudy
2022-08-19,S003,P0005,Toys,East,398,95,184.0,98.26,180.0,548.0,150.0,⚠️ Reorder Needed,97.87,10,1,Sunny
2022-08-20,S003,P0005,Clothing,East,53,22,177.7,40.95,180.0,535.0,482.0,🔴 Critical Stockout Risk,93.9,5,1,Rainy
2022-08-21,S003,P0005,Furniture,East,281,40,174.6,36.13,180.0,529.0,248.0,⚠️ Reorder Needed,23.97,5,0,Snowy
2022-08-22,S003,P0005,Electronics,South,151,125,176.0,141.47,180.0,532.0,381.0,🔴 Critical Stockout Risk,71.01,20,0,Sunny
2022-08-23,S003,P0005,Electronics,North,318,216,176.3,233.93,180.0,533.0,215.0,⚠️ Reorder Needed,94.31,20,1,Snowy
2022-08-24,S003,P0005,Furniture,East,120,77,177.6,74.41,180.0,535.0,415.0,🔴 Critical Stockout Risk,77.0,0,1,Cloudy
2022-08-25,S003,P0005,Electronics,West,388,288,172.3,298.81,180.0,525.0,137.0,⚠️ Reorder Needed,38.23,20,0,Sunny
2022-08-26,S003,P0005,Furniture,East,238,37,172.7,46.74,180.0,525.0,287.0,⚠️ Reorder Needed,40.87,0,0,Sunny
2022-08-27,S003,P0005,Groceries,East,102,70,171.6,72.05,180.0,523.0,421.0,🔴 Critical Stockout Risk,74.54,5,0,Rainy
2022-08-28,S003,P0005,Furniture,South,195,32,169.8,28.69,180.0,520.0,325.0,⚠️ Reorder Needed,98.79,0,0,Cloudy
2022-08-29,S003,P0005,Groceries,South,227,143,172.9,144.08,180.0,526.0,299.0,⚠️ Reorder Needed,34.48,0,0,Rainy
2022-08-30,S003,P0005,Clothing,East,253,226,176.5,230.23,180.0,533.0,280.0,⚠️ Reorder Needed,59.76,0,1,Snowy
2022-08-31,S003,P0005,Clothing,East,412,272,177.2,264.86,180.0,534.0,122.0,⚠️ Reorder Needed,88.23,5,1,Sunny
2022-09-01,S003,P0005,Electronics,East,343,141,170.9,135.39,180.0,522.0,179.0,⚠️ Reorder Needed,60.88,0,0,Sunny
2022-09-02,S003,P0005,Groceries,West,299,291,170.1,282.74,180.0,520.0,221.0,⚠️ Reorder Needed,54.77,5,0,Sunny
2022-09-03,S003,P0005,Clothing,West,138,137,161.6,153.17,180.0,503.0,365.0,🔴 Critical Stockout Risk,72.01,20,0,Snowy
2022-09-04,S003,P0005,Toys,South,144,85,160.9,84.27,180.0,502.0,358.0,🔴 Critical Stockout Risk,45.05,0,1,Snowy
2022-09-05,S003,P0005,Toys,West,466,188,164.1,194.75,180.0,508.0,42.0,⚠️ Reorder Needed,54.94,20,1,Snowy
2022-09-06,S003,P0005,Clothing,East,315,194,168.1,197.85,180.0,516.0,201.0,⚠️ Reorder Needed,54.34,15,1,Sunny
2022-09-07,S003,P0005,Groceries,East,412,188,163.8,197.39,180.0,508.0,96.0,⚠️ Reorder Needed,46.62,0,0,Snowy
2022-09-08,S003,P0005,Groceries,South,240,218,165.7,223.1,180.0,511.0,271.0,⚠️ Reorder Needed,52.57,15,1,Cloudy
2022-09-09,S003,P0005,Furniture,South,436,356,164.0,355.07,180.0,508.0,72.0,⚠️ Reorder Needed,21.96,0,0,Sunny
2022-09-10,S003,P0005,Electronics,West,262,156,167.9,170.61,180.0,516.0,254.0,⚠️ Reorder Needed,13.17,10,1,Snowy
2022-09-11,S003,P0005,Groceries,West,357,304,176.6,317.99,180.0,533.0,176.0,⚠️ Reorder Needed,25.58,10,1,Cloudy
2022-09-12,S003,P0005,Toys,North,104,15,166.2,7.44,180.0,512.0,408.0,🔴 Critical Stockout Risk,50.63,0,0,Cloudy
2022-09-13,S003,P0005,Electronics,North,478,309,168.0,328.5,180.0,516.0,38.0,⚠️ Reorder Needed,83.9,0,1,Rainy
2022-09-14,S003,P0005,Furniture,East,435,188,168.1,199.76,180.0,516.0,81.0,⚠️ Reorder Needed,61.54,20,0,Cloudy
2022-09-15,S003,P0005,Electronics,North,463,238,163.9,246.23,180.0,508.0,45.0,⚠️ Reorder Needed,24.33,5,0,Snowy
2022-09-16,S003,P0005,Clothing,South,473,99,166.9,110.85,180.0,514.0,41.0,⚠️ Reorder Needed,46.46,5,0,Rainy
2022-09-17,S003,P0005,Groceries,West,207,204,165.1,221.37,180.0,510.0,303.0,⚠️ Reorder Needed,36.65,20,0,Sunny
2022-09-18,S003,P0005,Furniture,North,341,22,162.7,30.83,180.0,505.0,164.0,⚠️ Reorder Needed,86.92,20,1,Cloudy
2022-09-19,S003,P0005,Toys,South,291,174,167.8,188.82,180.0,516.0,225.0,⚠️ Reorder Needed,33.78,10,0,Rainy
2022-09-20,S003,P0005,Toys,South,284,83,169.2,88.0,180.0,518.0,234.0,⚠️ Reorder Needed,82.96,0,0,Cloudy
2022-09-21,S003,P0005,Groceries,North,449,49,166.7,67.66,180.0,513.0,64.0,⚠️ Reorder Needed,17.9,15,0,Rainy
2022-09-22,S003,P0005,Toys,South,132,10,159.8,16.63,180.0,500.0,368.0,🔴 Critical Stockout Risk,65.15,5,0,Cloudy
2022-09-23,S003,P0005,Electronics,South,452,383,170.0,378.74,180.0,520.0,68.0,⚠️ Reorder Needed,28.13,0,1,Rainy
2022-09-24,S003,P0005,Clothing,South,473,270,169.4,278.63,180.0,519.0,46.0,⚠️ Reorder Needed,24.03,10,0,Snowy
2022-09-25,S003,P0005,Furniture,South,130,112,171.9,103.56,180.0,524.0,394.0,🔴 Critical Stockout Risk,98.97,10,1,Sunny
2022-09-26,S003,P0005,Groceries,West,284,25,170.4,29.21,180.0,521.0,237.0,⚠️ Reorder Needed,18.42,15,0,Sunny
2022-09-27,S003,P0005,Clothing,North,384,375,181.8,379.83,180.0,544.0,160.0,⚠️ Reorder Needed,88.97,10,0,Sunny
2022-09-28,S003,P0005,Electronics,East,266,235,184.9,240.58,180.0,550.0,284.0,⚠️ Reorder Needed,93.69,0,1,Snowy
2022-09-29,S003,P0005,Toys,North,200,1,177.4,10.41,180.0,535.0,335.0,⚠️ Reorder Needed,20.29,15,0,Rainy
2022-09-30,S003,P0005,Electronics,South,404,199,175.0,211.06,180.0,530.0,126.0,⚠️ Reorder Needed,91.76,10,1,Sunny
2022-10-01,S003,P0005,Groceries,East,273,144,175.1,138.75,180.0,530.0,257.0,⚠️ Reorder Needed,40.09,15,1,Snowy
2022-10-02,S003,P0005,Furniture,East,412,88,168.3,85.97,180.0,517.0,105.0,⚠️ Reorder Needed,66.39,20,1,Rainy
2022-10-03,S003,P0005,Clothing,West,222,158,169.0,161.47,180.0,518.0,296.0,⚠️ Reorder Needed,68.94,5,0,Cloudy
2022-10-04,S003,P0005,Groceries,North,108,2,166.2,11.99,180.0,512.0,404.0,🔴 Critical Stockout Risk,56.12,5,1,Sunny
2022-10-05,S003,P0005,Electronics,North,434,177,165.9,169.87,180.0,512.0,78.0,⚠️ Reorder Needed,37.81,20,0,Cloudy
2022-10-06,S003,P0005,Groceries,North,290,243,167.5,258.32,180.0,515.0,225.0,⚠️ Reorder Needed,41.91,0,1,Sunny
2022-10-07,S003,P0005,Toys,West,226,146,166.1,156.45,180.0,512.0,286.0,⚠️ Reorder Needed,15.86,20,1,Cloudy
2022-10-08,S003,P0005,Furniture,West,495,216,166.0,214.97,180.0,512.0,17.0,⚠️ Reorder Needed,84.68,5,1,Cloudy
2022-10-09,S003,P0005,Groceries,East,488,343,165.6,334.36,180.0,511.0,23.0,⚠️ Reorder Needed,27.65,5,0,Snowy
2022-10-10,S003,P0005,Toys,East,320,293,170.2,310.73,180.0,520.0,200.0,⚠️ Reorder Needed,34.13,10,0,Cloudy
2022-10-11,S003,P0005,Toys,East,136,83,162.8,94.54,180.0,506.0,370.0,🔴 Critical Stockout Risk,76.78,20,0,Rainy
2022-10-12,S003,P0005,Toys,South,86,65,164.5,57.36,180.0,509.0,423.0,🔴 Critical Stockout Risk,88.0,5,0,Sunny
2022-10-13,S003,P0005,Electronics,North,341,16,154.7,19.67,180.0,489.0,148.0,⚠️ Reorder Needed,93.3,10,0,Sunny
2022-10-14,S003,P0005,Electronics,North,344,144,153.2,136.89,180.0,486.0,142.0,⚠️ Reorder Needed,11.34,0,0,Cloudy
2022-10-15,S003,P0005,Furniture,West,345,215,152.5,227.99,180.0,485.0,140.0,⚠️ Reorder Needed,39.69,0,0,Cloudy
2022-10-16,S003,P0005,Toys,West,367,225,156.7,242.45,180.0,493.0,126.0,⚠️ Reorder Needed,23.84,10,1,Cloudy
2022-10-17,S003,P0005,Furniture,South,350,81,152.6,96.48,180.0,485.0,135.0,⚠️ Reorder Needed,97.94,15,1,Rainy
2022-10-18,S003,P0005,Furniture,South,141,71,154.2,74.97,180.0,488.0,347.0,🔴 Critical Stockout Risk,45.86,10,0,Cloudy
2022-10-19,S003,P0005,Clothing,North,262,126,152.6,120.78,180.0,485.0,223.0,⚠️ Reorder Needed,17.49,0,1,Rainy
2022-10-20,S003,P0005,Groceries,North,332,97,153.1,102.28,180.0,486.0,154.0,⚠️ Reorder Needed,71.22,20,1,Snowy
2022-10-21,S003,P0005,Groceries,South,386,148,156.4,165.13,180.0,493.0,107.0,⚠️ Reorder Needed,71.21,5,0,Sunny
2022-10-22,S003,P0005,Groceries,East,103,80,158.7,97.02,180.0,497.0,394.0,🔴 Critical Stockout Risk,24.65,10,1,Sunny
2022-10-23,S003,P0005,Clothing,South,57,21,146.6,39.53,180.0,473.0,416.0,🔴 Critical Stockout Risk,80.58,15,0,Sunny
2022-10-24,S003,P0005,Toys,North,139,21,138.3,32.38,180.0,457.0,318.0,🔴 Critical Stockout Risk,53.58,10,1,Rainy
2022-10-25,S003,P0005,Clothing,West,162,74,137.1,84.99,180.0,454.0,292.0,🔴 Critical Stockout Risk,56.52,5,0,Snowy
2022-10-26,S003,P0005,Furniture,North,359,289,145.9,300.26,180.0,472.0,113.0,⚠️ Reorder Needed,27.66,15,1,Cloudy
2022-10-27,S003,P0005,Groceries,South,97,14,133.8,4.86,180.0,448.0,351.0,🔴 Critical Stockout Risk,33.02,5,1,Sunny
2022-10-28,S003,P0005,Clothing,South,82,29,127.0,25.48,180.0,434.0,352.0,🔴 Critical Stockout Risk,84.46,15,0,Snowy
2022-10-29,S003,P0005,Clothing,North,100,91,130.0,104.59,180.0,440.0,340.0,🔴 Critical Stockout Risk,84.36,5,0,Snowy
2022-10-30,S003,P0005,Groceries,North,262,130,127.7,128.87,180.0,435.0,173.0,⚠️ Reorder Needed,67.41,15,0,Cloudy
2022-10-31,S003,P0005,Electronics,East,121,59,124.8,55.63,180.0,430.0,309.0,🔴 Critical Stockout Risk,62.92,15,0,Sunny
2022-11-01,S003,P0005,Furniture,North,183,69,124.2,77.3,180.0,428.0,245.0,⚠️ Reorder Needed,11.7,15,0,Rainy
2022-11-02,S003,P0005,Toys,North,262,243,127.0,247.78,180.0,434.0,172.0,⚠️ Reorder Needed,61.1,5,0,Sunny
2022-11-03,S003,P0005,Electronics,East,365,331,138.0,344.79,180.0,456.0,91.0,⚠️ Reorder Needed,47.06,0,1,Rainy
2022-11-04,S003,P0005,Electronics,West,478,26,133.0,18.36,180.0,446.0,0.0,✅ Healthy Stock,45.18,5,1,Snowy
2022-11-05,S003,P0005,Clothing,North,477,166,130.4,164.69,180.0,441.0,0.0,✅ Healthy Stock,96.32,10,1,Cloudy
2022-11-06,S003,P0005,Furniture,East,467,156,130.7,149.46,180.0,441.0,0.0,✅ Healthy Stock,95.75,10,1,Rainy
2022-11-07,S003,P0005,Furniture,East,495,250,131.9,259.7,180.0,444.0,0.0,✅ Healthy Stock,82.69,5,1,Snowy
2022-11-08,S003,P0005,Furniture,North,240,208,127.4,224.65,180.0,435.0,195.0,⚠️ Reorder Needed,23.65,20,1,Sunny
2022-11-09,S003,P0005,Furniture,North,461,422,131.7,437.53,180.0,443.0,0.0,✅ Healthy Stock,78.84,5,1,Sunny
2022-11-10,S003,P0005,Groceries,East,474,47,130.5,40.51,180.0,441.0,0.0,✅ Healthy Stock,16.31,5,1,Sunny
2022-11-11,S003,P0005,Furniture,North,144,49,129.9,62.69,180.0,440.0,296.0,🔴 Critical Stockout Risk,63.89,20,0,Cloudy
2022-11-12,S003,P0005,Groceries,East,173,35,130.6,27.5,180.0,441.0,268.0,🔴 Critical Stockout Risk,45.2,15,1,Snowy
2022-11-13,S003,P0005,Groceries,North,391,216,133.0,223.61,180.0,446.0,55.0,⚠️ Reorder Needed,19.86,20,1,Rainy
2022-11-14,S003,P0005,Groceries,West,264,62,127.9,61.2,180.0,436.0,172.0,⚠️ Reorder Needed,27.02,5,1,Snowy
2022-11-15,S003,P0005,Electronics,East,440,29,121.3,37.55,180.0,423.0,0.0,✅ Healthy Stock,82.93,5,0,Snowy
2022-11-16,S003,P0005,Furniture,West,473,237,126.5,235.62,180.0,433.0,0.0,✅ Healthy Stock,40.5,15,1,Rainy
2022-11-17,S003,P0005,Furniture,South,499,158,129.4,149.91,180.0,439.0,0.0,✅ Healthy Stock,25.75,0,1,Sunny
2022-11-18,S003,P0005,Electronics,East,481,170,130.9,185.41,180.0,442.0,0.0,✅ Healthy Stock,56.75,5,1,Rainy
2022-11-19,S003,P0005,Electronics,South,122,113,131.4,115.71,180.0,443.0,321.0,🔴 Critical Stockout Risk,63.58,15,1,Snowy
2022-11-20,S003,P0005,Furniture,South,485,236,134.4,248.67,180.0,449.0,0.0,✅ Healthy Stock,14.46,15,1,Sunny
2022-11-21,S003,P0005,Clothing,East,197,9,132.0,15.0,180.0,444.0,247.0,⚠️ Reorder Needed,35.71,20,1,Snowy
2022-11-22,S003,P0005,Electronics,South,372,204,138.1,211.88,180.0,456.0,84.0,⚠️ Reorder Needed,59.03,20,0,Cloudy
2022-11-23,S003,P0005,Clothing,North,57,48,139.0,47.49,180.0,458.0,401.0,🔴 Critical Stockout Risk,33.49,5,0,Cloudy
2022-11-24,S003,P0005,Electronics,North,193,92,139.6,92.56,180.0,459.0,266.0,⚠️ Reorder Needed,58.11,0,0,Snowy
2022-11-25,S003,P0005,Toys,West,416,233,137.7,241.33,180.0,455.0,39.0,⚠️ Reorder Needed,63.67,5,1,Snowy
2022-11-26,S003,P0005,Electronics,North,419,246,145.5,263.2,180.0,471.0,52.0,⚠️ Reorder Needed,25.55,15,1,Rainy
2022-11-27,S003,P0005,Furniture,North,323,320,155.2,337.75,180.0,490.0,167.0,⚠️ Reorder Needed,19.48,0,1,Cloudy
2022-11-28,S003,P0005,Clothing,North,313,283,161.6,280.08,180.0,503.0,190.0,⚠️ Reorder Needed,24.86,15,1,Rainy
2022-11-29,S003,P0005,Furniture,South,112,40,158.6,59.85,180.0,497.0,385.0,🔴 Critical Stockout Risk,61.31,10,1,Snowy
2022-11-30,S003,P0005,Toys,North,185,12,157.0,18.89,180.0,494.0,309.0,⚠️ Reorder Needed,86.53,15,0,Rainy
2022-12-01,S003,P0005,Groceries,South,488,245,162.9,253.43,180.0,506.0,18.0,⚠️ Reorder Needed,99.72,10,0,Cloudy
2022-12-02,S003,P0005,Electronics,East,477,301,164.8,295.35,180.0,510.0,33.0,⚠️ Reorder Needed,47.57,0,0,Rainy
2022-12-03,S003,P0005,Toys,North,441,337,165.0,339.44,180.0,510.0,69.0,⚠️ Reorder Needed,87.99,0,1,Cloudy
2022-12-04,S003,P0005,Toys,East,63,26,165.0,39.33,180.0,510.0,447.0,🔴 Critical Stockout Risk,89.4,10,0,Snowy
2022-12-05,S003,P0005,Groceries,South,167,1,159.5,9.1,180.0,499.0,332.0,🔴 Critical Stockout Risk,78.11,5,0,Cloudy
2022-12-06,S003,P0005,Electronics,South,400,43,155.7,34.99,180.0,491.0,91.0,⚠️ Reorder Needed,29.01,0,0,Sunny
2022-12-07,S003,P0005,Furniture,North,192,16,147.9,28.49,180.0,476.0,284.0,⚠️ Reorder Needed,55.04,10,1,Sunny
2022-12-08,S003,P0005,Groceries,North,486,133,145.4,148.58,180.0,471.0,0.0,✅ Healthy Stock,40.74,0,1,Snowy
2022-12-09,S003,P0005,Groceries,North,155,145,136.2,146.11,180.0,452.0,297.0,🔴 Critical Stockout Risk,77.3,5,0,Sunny
2022-12-10,S003,P0005,Toys,East,148,133,139.1,138.21,180.0,458.0,310.0,🔴 Critical Stockout Risk,43.5,15,1,Rainy
2022-12-11,S003,P0005,Groceries,South,302,32,138.5,25.52,180.0,457.0,155.0,⚠️ Reorder Needed,80.97,0,1,Rainy
2022-12-12,S003,P0005,Electronics,North,432,127,141.6,126.62,180.0,463.0,31.0,⚠️ Reorder Needed,67.52,5,0,Sunny
2022-12-13,S003,P0005,Groceries,West,364,356,146.2,348.81,180.0,472.0,108.0,⚠️ Reorder Needed,21.65,0,0,Snowy
2022-12-14,S003,P0005,Groceries,East,194,131,148.5,130.16,180.0,477.0,283.0,⚠️ Reorder Needed,35.07,10,0,Sunny
2022-12-15,S003,P0005,Electronics,East,440,361,159.6,373.64,180.0,499.0,59.0,⚠️ Reorder Needed,40.59,15,0,Snowy
2022-12-16,S003,P0005,Clothing,South,448,348,163.3,351.65,180.0,507.0,59.0,⚠️ Reorder Needed,93.26,20,0,Snowy
2022-12-17,S003,P0005,Groceries,North,283,57,159.9,49.07,180.0,500.0,217.0,⚠️ Reorder Needed,67.5,0,0,Rainy
2022-12-18,S003,P0005,Electronics,West,114,46,155.8,64.56,180.0,492.0,378.0,🔴 Critical Stockout Risk,74.73,5,1,Rainy
2022-12-19,S003,P0005,Toys,West,199,89,155.0,107.93,180.0,490.0,291.0,⚠️ Reorder Needed,35.86,5,1,Cloudy
2022-12-20,S003,P0005,Toys,West,174,110,150.8,118.78,180.0,482.0,308.0,🔴 Critical Stockout Risk,65.64,0,0,Snowy
2022-12-21,S003,P0005,Toys,South,59,19,151.1,9.69,180.0,482.0,423.0,🔴 Critical Stockout Risk,50.97,10,1,Rainy
2022-12-22,S003,P0005,Groceries,North,238,27,145.2,44.7,180.0,470.0,232.0,⚠️ Reorder Needed,46.78,15,0,Sunny
2022-12-23,S003,P0005,Electronics,South,121,62,145.7,69.61,180.0,471.0,350.0,🔴 Critical Stockout Risk,74.8,0,1,Rainy
2022-12-24,S003,P0005,Furniture,North,250,9,142.9,18.66,180.0,466.0,216.0,⚠️ Reorder Needed,93.24,10,0,Sunny
2022-12-25,S003,P0005,Toys,East,173,23,135.9,34.59,180.0,452.0,279.0,🔴 Critical Stockout Risk,38.57,20,1,Snowy
2022-12-26,S003,P0005,Furniture,East,309,248,136.0,256.2,180.0,452.0,143.0,⚠️ Reorder Needed,12.07,0,0,Rainy
2022-12-27,S003,P0005,Toys,South,265,227,132.9,233.83,180.0,446.0,181.0,⚠️ Reorder Needed,74.43,5,1,Snowy
2022-12-28,S003,P0005,Furniture,South,473,339,134.8,351.56,180.0,450.0,0.0,✅ Healthy Stock,92.07,20,0,Sunny
2022-12-29,S003,P0005,Toys,South,303,297,143.3,301.91,180.0,467.0,164.0,⚠️ Reorder Needed,44.91,20,0,Sunny
2022-12-30,S003,P0005,Clothing,East,410,234,150.7,253.14,180.0,481.0,71.0,⚠️ Reorder Needed,65.52,10,0,Snowy
2022-12-31,S003,P0005,Toys,South,169,58,144.5,62.93,180.0,469.0,300.0,🔴 Critical Stockout Risk,80.25,0,1,Cloudy
2023-01-01,S003,P0005,Groceries,North,311,233,142.2,249.05,180.0,464.0,153.0,⚠️ Reorder Needed,47.43,0,0,Rainy
2023-01-02,S003,P0005,Toys,West,351,137,135.6,143.13,180.0,451.0,100.0,⚠️ Reorder Needed,49.84,0,0,Cloudy
2023-01-03,S003,P0005,Furniture,West,71,60,136.7,50.02,180.0,453.0,382.0,🔴 Critical Stockout Risk,50.69,10,1,Rainy
2023-01-04,S003,P0005,Clothing,West,129,57,138.6,59.44,180.0,457.0,328.0,🔴 Critical Stockout Risk,55.56,10,1,Rainy
2023-01-05,S003,P0005,Electronics,North,291,10,137.5,4.0,180.0,455.0,164.0,⚠️ Reorder Needed,98.17,15,1,Sunny
2023-01-06,S003,P0005,Groceries,West,340,21,137.6,34.78,180.0,455.0,115.0,⚠️ Reorder Needed,39.3,5,1,Rainy
2023-01-07,S003,P0005,Furniture,North,221,15,133.7,7.25,180.0,447.0,226.0,⚠️ Reorder Needed,11.58,20,0,Rainy
2023-01-08,S003,P0005,Groceries,East,178,170,134.5,165.96,180.0,449.0,271.0,🔴 Critical Stockout Risk,94.29,15,0,Cloudy
2023-01-09,S003,P0005,Toys,South,93,23,130.9,17.9,180.0,442.0,349.0,🔴 Critical Stockout Risk,35.61,0,0,Snowy
2023-01-10,S003,P0005,Groceries,South,342,318,140.4,321.74,180.0,461.0,119.0,⚠️ Reorder Needed,73.42,20,0,Rainy
